y_test,y_pred
5,4.0633063
45,41.044483
204,166.82864
4,-1.221766
39,36.91255
342,288.36703
229,248.71631
27,33.92313
506,453.18527
6,5.972767
4,4.9103384
248,308.91803
4,2.290163
63,52.410873
20,13.043593
73,65.15376
10,13.628608
48,25.900179
78,79.908905
448,383.60275
45,36.925007
55,28.245298
54,59.085606
31,29.947123
64,67.009674
335,302.33163
28,35.057117
286,311.56918
49,55.43374
534,475.82077
169,184.60452
13,6.422119
0,23.252192
91,69.252815
217,224.83856
698,507.82703
6,-1.530557
454,504.53128
0,19.83712
240,280.45978
58,50.836754
64,59.67099
32,42.668125
61,25.475746
25,26.29576
307,310.0559
41,49.267757
29,32.79158
0,29.442245
38,42.659534
46,63.55072
28,12.313924
1,2.1859999
50,49.953915
55,61.615425
181,209.04083
22,24.178053
26,35.02796
3,5.8885884
30,19.839746
0,18.185719
15,7.9693
30,36.615112
69,61.49074
23,16.93588
230,218.71742
44,46.67551
46,51.312714
121,148.69762
31,22.296616
5,2.8751523
295,307.95892
0,19.328714
43,48.536434
32,51.588554
325,373.16208
344,305.3085
27,29.084557
37,23.895346
65,67.35833
208,225.95775
64,62.18557
168,190.27483
67,76.245804
2,0.0091514895
328,285.58243
3,5.1133733
33,34.589493
40,24.64507
0,22.21092
46,30.510532
44,26.613728
276,279.41574
205,185.65039
331,370.56952
4,8.580604
50,62.30155
48,44.027924
16,16.951483
29,30.031723
0,21.057222
46,40.69197
3,5.047278
73,64.43214
9,7.993418
0,41.319366
591,494.3625
52,55.05629
38,38.0876
37,39.219822
360,303.1423
32,40.703926
37,37.774612
32,29.72895
9,6.445738
30,37.25102
4,4.020165
0,30.237816
70,78.68723
13,5.719654
2,4.2352333
2,2.0848804
114,85.1291
609,467.73917
319,274.646
39,37.431187
49,46.536736
26,22.750206
218,189.98184
27,32.17203
7,15.602242
59,49.15291
29,32.68569
7,1.3327022
0,15.999926
41,51.7185
144,173.9359
205,231.65712
0,18.602863
12,13.141686
35,39.18173
244,226.33356
65,63.637817
40,35.85277
41,46.536354
30,36.179676
30,32.815617
210,221.67537
7,7.108426
471,387.34702
13,5.1285853
12,6.4525466
34,39.183067
11,19.336664
49,60.080173
47,69.75875
40,39.74992
19,30.4032
0,22.092209
0,15.654618
258,203.7655
57,62.10501
32,37.665245
6,10.306037
8,11.243602
78,69.53565
49,43.080807
5,4.679415
8,13.345707
41,58.68796
26,22.345829
328,332.4763
220,251.98305
272,280.50143
117,131.27481
55,56.23779
49,40.44837
23,22.476728
172,186.31139
56,52.698147
40,34.411407
14,18.395052
44,61.156853
41,41.582157
38,44.684162
45,32.72589
41,40.01215
57,15.824868
42,49.455246
70,66.310875
0,21.619267
50,45.350483
44,26.33392
5,5.1920166
35,32.096745
172,202.04391
31,32.971127
54,50.56484
32,34.31624
49,47.790684
51,39.31067
11,17.148314
11,9.538273
335,423.59402
36,39.793274
9,8.597421
8,5.6613226
105,101.005684
14,14.882629
44,55.36868
62,45.174824
8,2.16456
16,23.305738
107,81.68132
45,66.40607
53,54.872482
272,319.06168
29,30.639303
326,271.4435
0,16.369383
71,87.35497
0,14.422322
311,230.28363
26,31.30992
34,26.312725
32,31.052664
483,367.1129
23,29.419453
81,95.215614
41,45.47861
5,11.725677
71,69.29113
22,21.512829
25,16.406944
0,21.846344
63,55.221195
290,258.9406
141,161.93361
0,27.067732
199,228.75023
29,27.248243
70,65.75272
406,376.45975
88,104.78338
5,7.7571096
30,37.078953
62,62.7878
61,27.336876
51,45.52242
70,82.004135
49,33.608734
101,98.68256
37,37.330715
16,7.047347
477,365.2429
7,9.440778
253,304.8137
28,27.826485
24,24.221838
26,32.70661
54,49.474476
7,6.3116684
48,53.28583
0,16.99199
34,37.50971
66,29.897015
24,26.047392
22,12.135354
102,84.536354
8,6.422119
54,60.47956
4,4.837284
198,230.19174
29,32.68569
37,37.665245
84,60.601604
34,41.292942
6,11.031896
11,6.0080853
8,6.214738
423,368.2684
45,40.13635
18,10.993899
5,-1.4504017
14,9.228323
8,6.1414595
64,63.4765
54,47.56418
111,98.750694
38,54.401318
73,83.676414
35,34.411407
34,34.599884
21,19.36353
52,50.867737
194,167.91174
35,41.62294
217,282.80618
48,35.048286
20,25.188404
39,34.589493
41,22.543255
389,352.9354
37,45.536892
288,312.04883
0,17.038767
34,42.428677
45,60.06092
0,16.697882
59,51.56097
56,48.516373
262,253.75645
32,33.1614
19,25.606892
90,71.92293
55,37.144295
14,15.613124
10,9.421042
40,29.582247
245,302.51685
0,15.394894
11,9.253127
36,40.345383
5,1.4927267
68,73.18548
55,58.263344
261,340.5249
7,4.630447
30,21.435125
7,8.51861
45,51.944305
66,49.647648
35,35.93116
0,15.186095
28,20.710344
3,3.328436
7,8.948493
349,388.10715
155,182.70938
33,32.212616
150,132.47922
32,38.50112
0,27.351227
245,303.15723
66,43.937958
221,210.97348
72,72.65079
248,209.08134
213,183.94177
5,0.46962848
264,266.1683
79,64.12896
295,338.68903
2,4.726854
10,11.18068
89,104.86353
0,19.406326
362,419.0025
66,67.45004
58,70.301544
11,10.931517
39,49.6979
349,291.9425
34,35.41939
30,22.69001
5,8.8014765
74,49.127907
56,50.19278
53,46.851814
31,22.231293
14,15.058928
23,24.222057
8,9.981865
4,6.398767
13,15.157406
78,62.990902
46,52.183975
70,63.754868
57,48.975445
377,352.09708
34,38.852245
213,193.817
70,65.14268
0,18.542204
83,86.08733
15,19.846783
272,215.34529
62,51.560425
83,67.07834
63,55.339558
4,6.0080853
507,501.01044
236,203.37555
4,6.7316566
95,101.36579
8,5.784828
65,52.10737
52,53.545364
64,57.408073
60,49.6979
60,58.82492
234,318.40787
6,3.1906724
80,96.743576
34,43.03101
53,63.055225
222,256.6904
23,24.049843
437,472.30624
175,171.15852
46,47.196606
273,223.95126
33,28.082108
34,26.203768
378,377.3966
25,12.731701
0,6.949495
4,-1.0805396
8,8.46375
27,29.517939
59,40.836006
33,35.108326
19,21.855938
26,23.391512
27,16.81879
44,36.57857
56,55.80233
42,21.423365
25,31.583826
29,20.591288
0,25.328453
61,71.37011
53,49.689022
66,64.16654
54,51.911896
10,12.810726
148,136.19424
242,220.4766
16,8.783235
134,164.48729
36,23.372854
2,2.610746
202,267.30414
66,74.32415
92,114.34197
320,298.24072
177,165.56062
34,48.930107
0,37.420013
35,30.664507
0,6.028468
255,291.13486
10,4.9922743
27,31.530445
57,44.175407
188,231.32161
55,51.841633
37,34.7458
59,66.875786
3,4.601752
0,11.219908
226,229.82928
248,307.83023
213,203.37677
36,31.191778
60,56.705757
83,94.11283
56,63.637817
0,16.29211
3,8.12825
44,48.09065
39,39.688595
31,35.86397
30,27.798246
320,306.76303
15,13.336705
606,553.2734
57,57.67546
43,59.093376
41,28.684526
361,358.03128
25,22.881144
28,26.256807
26,21.986446
375,376.84454
99,93.18598
3,1.8635247
118,138.46466
13,13.1980095
39,40.382465
74,63.025364
31,23.80238
60,44.963985
19,9.207019
29,23.231169
45,32.279877
63,51.154457
7,5.843097
64,60.575172
41,48.519176
29,28.52929
4,-1.5094746
3,3.299046
166,166.36002
47,40.901558
397,297.4287
55,61.217033
43,43.712105
25,11.419516
42,39.991146
28,21.424156
86,93.193886
150,105.40597
0,22.06889
4,5.5157166
235,263.56863
60,64.32803
11,15.331568
26,30.888702
342,289.99683
8,16.56525
46,38.031708
32,37.887077
58,46.838295
28,16.091663
235,217.37177
26,32.978447
32,36.079815
56,66.87293
20,19.047995
204,229.21008
0,21.883501
62,66.82921
23,15.68585
42,43.765957
413,366.27164
6,14.052045
62,55.335613
53,47.262314
32,32.001175
8,5.8926606
4,4.399552
208,205.92622
21,25.09998
432,519.76227
7,10.844417
36,42.165062
60,51.203876
14,12.769246
97,89.09904
8,7.8922267
57,46.458153
192,218.22949
79,78.637764
4,7.510252
37,37.903088
182,232.96602
0,17.033714
55,75.21591
3,0.71652776
44,46.631214
255,200.27118
43,39.216724
45,37.59241
0,21.4708
29,25.40353
149,146.73543
33,37.530422
276,254.8385
9,14.716221
50,41.141697
9,7.714526
62,63.630844
36,41.509136
5,8.614018
45,38.067257
36,44.04362
404,376.1861
70,55.336487
159,180.4593
580,493.61462
3,5.436103
42,59.556835
27,30.166855
100,85.3526
41,31.549631
245,261.88657
82,64.66667
274,219.06203
281,212.98907
109,84.79894
37,48.263115
8,12.300919
161,187.37389
46,43.73077
32,38.6931
48,54.891716
0,18.4898
139,166.80875
6,1.5337138
180,177.72182
528,493.65466
43,45.658474
42,36.643085
311,243.75575
298,314.72537
64,68.69667
34,37.074112
16,15.381702
19,13.960207
23,29.758928
37,19.285397
378,345.61697
117,101.05558
36,43.638214
22,26.443962
229,225.26622
57,58.441345
15,13.154616
228,265.4721
4,5.487737
64,77.97593
182,195.68999
7,4.8218975
47,40.83814
24,16.954521
57,27.336876
9,5.3275857
57,62.691998
174,159.7735
54,53.73724
24,27.601696
427,504.07233
8,4.869664
7,9.370825
91,78.569145
1,0.87483925
29,35.51276
44,42.88437
8,5.389076
278,326.16992
4,-0.45555508
31,39.81397
35,43.365623
156,130.34796
20,11.122603
52,48.679485
30,27.791418
36,34.63178
52,68.94308
0,9.374944
14,18.07083
8,4.6857257
211,216.81418
48,46.169815
3,-1.3868694
0,23.951323
36,33.685436
69,59.49769
37,44.20048
28,26.327452
35,41.065964
326,276.354
34,44.52325
0,22.544703
6,13.100594
33,24.945856
34,39.428288
184,230.84521
337,352.00446
44,45.86167
138,106.02157
5,8.271373
87,63.01037
269,234.88924
126,122.69146
13,12.2134285
102,97.10515
35,16.409672
345,352.25903
37,26.256807
12,15.111797
17,9.25912
6,2.2447696
6,3.9962623
67,63.90818
111,100.33107
208,223.7296
2,2.8939583
0,30.169277
227,222.1836
45,36.925514
348,305.5146
27,17.613085
6,4.558417
12,12.105181
46,47.660614
15,19.338009
0,32.460907
6,4.9743342
11,13.016707
69,48.20639
41,35.158604
25,29.95702
38,32.892536
27,15.288718
40,21.580755
51,43.641766
44,44.601933
6,3.0706787
47,60.501907
429,340.41507
80,76.86579
68,56.079388
17,25.489395
59,71.19851
5,5.0020013
44,55.302006
0,21.768648
309,260.5618
52,34.61884
41,44.22637
28,15.023056
0,21.64256
57,48.263115
6,3.529143
19,25.982634
53,46.14427
256,280.96634
9,9.675164
49,44.007088
51,30.006353
8,9.939499
4,2.3483171
213,208.5181
54,48.738647
319,262.13293
27,29.247103
345,416.48602
32,37.795822
16,13.532018
18,7.9693
6,7.2979345
235,244.03389
179,239.08148
53,38.817978
46,51.972454
0,31.481503
452,434.274
190,183.81647
43,57.138474
140,161.41518
396,348.90018
51,32.35822
155,193.41609
17,19.80278
239,208.077
0,18.593794
362,320.94232
57,64.24052
0,15.626254
71,64.09572
46,41.077065
35,38.510212
54,78.159744
70,57.200745
221,267.14755
18,9.6905365
18,14.276069
54,53.438366
76,82.38846
316,266.28046
84,68.36725
273,254.13812
257,290.0807
0,10.525993
7,9.8081045
31,33.6234
44,49.728973
60,53.54145
24,12.635279
349,414.50217
91,92.41014
29,34.153706
8,11.032587
3,8.1356325
9,8.963759
0,30.169277
105,96.87768
4,2.436381
4,3.958004
41,37.81144
46,59.2115
0,25.533777
0,15.572773
57,58.998238
56,70.42305
17,18.928915
27,23.455807
35,43.427155
86,75.64743
60,52.978752
28,31.075035
52,54.863182
21,21.386114
34,27.62686
48,49.15139
93,101.005684
20,10.072281
495,466.49823
32,38.992146
73,82.1729
36,38.451294
42,36.578476
43,43.54408
219,132.33171
44,67.98073
55,45.92488
14,20.60115
0,15.369811
45,51.952713
443,462.24838
60,59.258457
15,9.3142185
191,206.07948
159,139.97707
48,52.28832
93,87.20835
79,42.006176
7,5.725152
7,8.646498
11,16.312164
42,48.320896
139,137.98448
63,32.271538
48,49.727097
19,15.764938
36,29.267778
1,-1.2582165
0,13.400382
66,56.131298
62,63.40765
29,22.249863
105,88.602455
39,40.637764
5,5.338795
51,46.842514
31,27.360481
323,410.4847
41,42.29121
151,169.60423
22,29.02361
0,36.22144
10,10.078081
35,32.070957
77,59.57374
19,12.534641
6,4.900465
0,29.908226
42,62.117302
44,54.248528
100,92.857124
28,14.51469
48,41.24722
55,39.834705
44,42.027493
73,64.46271
3,2.041528
0,23.919579
0,26.013325
68,80.07948
41,54.744213
8,3.8278422
36,42.294838
13,8.819364
69,91.39835
0,16.897879
8,8.585324
1,2.491132
27,16.365414
214,188.05725
64,66.27632
517,420.30283
461,375.94806
75,92.85934
67,62.15768
235,202.04391
20,22.91471
296,369.94598
28,34.346554
51,40.965603
25,27.455086
58,43.0515
137,128.66248
69,53.46181
4,4.3789496
0,18.839787
0,17.390152
5,5.394086
18,13.364742
41,37.944084
32,33.935307
54,55.257614
18,14.632719
22,24.298412
82,73.202415
32,34.62912
341,391.15796
35,31.075113
37,43.43147
175,222.0135
15,9.34881
31,32.408516
45,41.386024
5,14.291897
72,70.74507
273,314.438
0,13.345716
39,40.121677
50,59.913715
68,41.576614
117,95.06371
114,82.374214
101,103.56014
71,53.183693
42,39.69972
1,9.488711
62,65.794754
45,51.07712
40,51.017654
12,11.928953
24,14.29874
0,19.838991
39,40.871586
36,34.11116
6,7.775251
58,57.51247
45,53.09087
319,254.93938
8,5.3773117
9,13.101421
6,3.0253963
75,63.723164
92,93.523155
26,28.460316
49,42.635323
46,62.171967
15,18.12776
241,286.77765
118,116.12305
38,40.08174
89,66.088875
4,-0.56754667
466,363.9004
0,11.8051
21,33.990032
8,4.3022957
24,21.224554
12,15.031186
24,25.09426
247,213.22873
0,25.21105
9,6.7316566
77,87.27519
0,30.22624
17,27.932308
53,51.232014
55,57.821697
2,0.60790336
14,7.4534106
12,15.502171
122,101.005684
48,46.104202
1,0.17578255
176,221.4992
21,13.082511
4,1.3815061
18,12.937907
52,59.31433
45,51.057472
36,19.229883
25,27.337605
0,30.237816
40,40.990868
2,2.211934
36,41.749634
71,63.01037
49,45.818375
32,32.694656
380,385.90778
24,29.768831
46,25.734499
405,326.46732
26,28.63971
55,65.801476
52,47.100277
467,474.94778
275,292.64905
36,35.26438
38,39.268982
254,251.20074
2,5.9261594
266,299.40424
47,53.05639
41,26.952904
39,21.501421
51,44.079468
243,328.31387
27,23.20314
29,29.11829
49,55.749844
0,7.672378
35,35.226948
40,39.815872
13,13.401536
74,73.09985
84,99.01259
253,259.40137
14,12.0294695
22,21.065773
44,43.724422
35,34.56169
0,9.519633
72,71.78193
156,118.32638
132,102.44043
8,6.027739
24,21.224554
15,7.94512
47,55.503025
35,38.40245
70,71.62632
30,34.99836
51,49.474476
24,22.544703
4,11.521321
40,46.41805
7,2.8911529
23,30.147924
46,45.896587
122,105.18959
58,54.295055
25,23.986576
7,3.6164806
77,77.24427
37,40.388027
310,361.61035
78,60.59514
27,21.975767
5,6.2844634
2,9.569129
56,46.0816
45,47.167484
32,36.71749
203,172.08484
19,20.047045
359,311.70346
45,43.765957
53,41.775967
67,60.080173
129,162.27129
10,9.207019
27,28.676949
0,15.111797
17,18.913486
46,51.68165
0,14.241389
2,2.1881316
59,60.617847
323,297.0864
27,33.21256
308,367.7002
10,10.834093
129,154.51433
0,19.002127
32,20.122688
0,40.79914
37,39.33802
6,4.101088
75,73.20258
313,332.7746
9,6.8292
23,16.159367
21,16.553442
67,57.490406
8,12.484116
46,46.05947
95,107.32028
24,20.308237
21,27.59682
91,64.50362
592,530.4143
16,22.15203
60,58.132736
37,40.91016
71,70.3196
229,224.41208
6,7.5964093
50,31.345474
81,73.40135
31,34.920547
131,175.72322
76,81.37891
7,-1.0353544
34,21.565464
51,51.987392
9,10.498366
0,23.56013
0,21.204115
64,61.123703
41,50.47203
11,8.215708
6,7.243507
10,7.286289
21,26.108461
0,18.293047
38,27.950441
81,68.5051
41,42.15816
36,46.591125
84,70.38384
2,8.517501
45,44.611732
484,531.16437
58,37.40697
68,68.25759
35,37.578594
5,5.819597
55,55.091034
46,32.801746
9,12.264348
101,54.162315
79,63.55227
69,64.63961
28,32.31452
372,329.3289
198,203.58978
77,60.78311
56,63.40765
5,6.0468035
217,224.45004
51,63.64438
39,44.519165
209,250.39929
47,38.555855
4,4.9812064
38,44.11554
79,78.65337
38,25.96187
10,10.60939
35,40.083767
29,28.037508
78,70.816864
35,33.061802
0,24.83097
21,26.428432
517,419.9006
372,459.32916
32,29.763988
4,8.079128
301,252.48463
59,74.702095
32,29.436983
149,187.94844
29,35.32565
98,85.525085
226,173.83755
29,29.144629
62,52.743355
34,39.64885
28,24.804932
54,40.50643
40,34.878845
366,302.0666
20,19.786068
0,20.6763
47,21.021875
67,55.724106
4,3.4664598
0,15.026763
35,41.592815
29,30.818998
69,76.973526
259,291.66165
283,242.85094
385,312.69034
235,200.34563
52,58.85534
99,85.661766
36,39.39665
127,112.08855
113,105.51802
315,248.67665
41,37.44359
172,188.80841
384,337.68533
29,35.07441
23,7.782345
40,43.606396
10,16.120815
46,45.951763
258,255.80153
359,433.6251
8,7.0697417
11,18.376026
0,32.41839
72,56.47896
149,146.36655
73,71.58314
16,20.687513
18,11.638342
67,58.275352
21,24.60468
13,12.267861
242,265.11575
50,51.286633
40,39.948513
5,4.556073
62,53.99093
62,71.22533
86,71.508896
40,41.854652
8,14.499804
6,10.560663
22,32.424896
21,24.899761
315,347.39984
30,17.565588
23,13.38963
46,29.410765
17,12.3317175
57,60.979862
349,340.57678
5,12.854771
24,24.911753
73,64.64002
17,13.9921
31,24.588564
330,321.10654
6,13.524132
58,58.152546
88,90.13151
247,225.68141
0,10.188666
486,486.02798
153,150.42455
8,9.152955
13,11.7538805
55,73.37578
294,342.71512
533,422.8201
63,62.557003
58,50.71769
74,78.91097
92,71.58921
47,39.6717
373,417.04306
212,250.66592
4,6.1183877
57,34.986477
68,53.577175
199,207.37709
34,27.002352
50,45.593323
36,39.322857
5,3.2750173
12,18.063955
35,46.322926
194,216.04935
240,210.45763
53,42.906063
6,3.2585278
8,12.668913
62,58.833244
219,223.16481
65,61.328117
242,300.97476
14,5.725491
24,23.1463
412,376.71704
5,4.1395125
271,329.9606
24,27.749245
2,4.8625383
24,29.206253
51,46.760845
36,30.55485
25,19.791912
30,38.998726
32,33.03577
68,60.690853
3,6.381763
42,37.48404
0,15.233671
30,42.035187
272,344.7776
62,59.566135
42,47.375095
732,492.58514
15,10.100656
7,0.68346256
163,171.13239
24,27.441452
6,8.811221
356,313.54633
92,81.664185
0,7.110835
1,4.7464247
25,32.73732
26,21.493303
35,35.79683
346,279.48898
43,56.809917
26,24.558384
44,37.814693
47,58.1623
37,48.320896
7,7.7579217
81,83.05618
2,6.092724
155,193.52673
202,186.16772
13,15.343862
234,281.3976
49,41.61972
56,56.249905
48,41.10308
175,150.95404
59,52.30975
50,65.69319
157,100.33276
349,271.44455
24,25.773525
47,64.59977
22,15.829054
289,336.66473
58,76.028694
1,2.9353106
10,17.049158
7,18.79802
44,48.850956
16,13.580215
111,48.930107
224,211.82042
338,359.22894
34,38.886696
32,14.655702
11,5.769752
42,46.28258
135,146.36655
59,70.64413
41,43.81334
40,38.71931
270,208.17113
13,12.522525
49,40.998768
12,12.135354
44,58.622932
28,32.45546
50,57.564972
179,184.75616
80,58.405094
5,5.448681
332,298.46173
106,131.27481
5,5.487737
13,13.336705
89,96.56811
0,21.153849
82,85.44875
6,7.104063
180,164.17294
0,24.301857
96,77.151535
102,72.11398
0,15.219638
44,42.97138
247,222.80116
50,46.810524
52,64.62688
28,29.908226
31,37.241913
37,21.023325
556,460.84348
28,31.444887
380,398.1983
68,56.41042
33,35.172245
32,42.541267
33,17.565588
31,15.219638
79,75.894684
22,19.786068
406,396.6802
50,46.07042
58,64.92557
3,5.98356
7,4.5302505
47,34.572166
0,11.573852
60,87.548225
52,57.572662
154,153.71503
35,33.428864
19,15.681731
33,40.842285
34,34.093567
96,140.1454
136,165.05862
23,14.230094
52,64.527214
0,25.21105
383,357.72693
15,9.350379
65,51.155983
34,46.025906
50,42.83502
309,247.3174
5,3.4078774
593,469.32907
53,50.355175
273,244.82913
7,6.556582
17,9.876036
153,185.41374
114,100.12719
210,196.72664
5,4.246755
0,7.7965975
35,52.00343
27,33.090927
10,10.525993
258,225.30095
24,22.674837
4,4.3458204
53,48.58705
70,57.84211
210,260.57947
219,259.93793
0,14.638801
3,9.077264
127,110.37287
196,213.77039
397,419.23257
7,11.6229315
48,63.24092
2,1.4103136
21,23.448112
44,45.153416
49,47.931374
53,46.6897
45,37.389805
33,37.87338
60,51.896435
367,344.3264
9,8.454747
370,320.01837
320,237.27313
463,477.24173
7,-0.9667315
44,48.879005
23,13.464652
4,4.0898147
5,6.4845276
66,55.623905
280,246.06882
73,73.16775
98,79.36912
61,60.28153
2,6.2121673
43,58.152546
47,61.214516
42,42.371666
342,324.80014
46,45.986
163,128.66248
86,90.01338
396,370.52078
6,5.2752633
6,3.4439905
32,28.586855
4,2.5404763
44,50.50013
74,67.24494
47,47.96271
82,76.74056
65,61.223038
13,18.359604
56,47.559807
18,19.841637
0,31.13446
35,30.749807
55,72.24295
12,12.280575
185,222.68867
0,15.185385
260,343.07278
52,49.26996
42,53.47653
59,49.690388
40,34.62912
11,9.449327
166,206.24342
45,47.63287
51,70.74592
445,560.9082
234,282.19095
58,49.690388
205,193.65207
305,292.3788
51,47.28959
35,40.76088
2,2.6650681
63,71.70449
12,11.590694
45,49.945625
42,37.25706
18,12.014296
3,1.3511915
32,18.614079
7,11.026287
27,19.338009
87,61.920982
69,51.979782
39,33.566353
33,23.834465
39,45.936855
68,53.70748
65,60.35439
29,35.134445
53,40.10436
607,490.6152
10,12.785451
108,108.49836
90,67.50066
37,26.26005
60,48.48824
17,12.461966
4,4.16398
324,379.96542
14,10.047406
252,297.33408
23,21.584822
68,47.237514
1,1.7358392
13,22.91471
0,17.296045
47,38.981236
41,31.52115
18,20.250477
464,422.06723
19,15.579027
253,294.16672
41,43.926113
29,29.160952
202,221.28598
0,15.866641
35,34.192104
25,32.66589
89,86.95193
0,21.165644
28,14.001726
21,13.568391
47,43.507458
38,41.22808
8,8.658813
18,16.809483
55,58.388924
53,61.16219
37,9.711361
320,270.218
4,8.748525
62,62.28015
66,57.065464
104,85.50513
475,570.4114
30,33.262184
9,8.654674
9,12.167006
42,38.531197
38,31.390882
37,39.89439
60,68.93805
163,198.65594
225,272.02896
34,38.372154
307,277.2365
13,13.0843
29,27.078012
39,34.437202
629,696.03656
35,46.53181
52,37.491676
36,31.803396
25,14.382331
82,72.52701
55,53.21737
260,265.45566
45,59.690884
66,63.87252
11,8.440627
285,263.29352
13,13.373615
4,7.6877084
25,21.73305
42,46.41182
31,23.639421
415,532.2251
132,89.63951
522,462.93173
44,44.020844
14,20.176256
38,43.63989
32,34.2762
43,39.202084
46,50.461483
5,8.015461
26,21.23252
11,10.816207
32,39.980278
37,30.919256
247,301.03043
56,64.35005
36,36.4415
52,40.367332
62,57.24418
459,523.381
26,32.117977
454,434.7665
16,20.261585
54,37.420013
5,5.1637425
0,17.765013
16,21.008833
21,25.003727
47,47.595177
0,17.100277
19,10.823547
32,31.466883
5,12.345977
50,64.30607
5,0.7750373
8,7.347027
78,69.73156
4,-0.55818
75,61.670517
36,31.961433
61,56.701218
12,16.531878
4,3.4476237
57,80.050064
25,30.225113
60,58.747066
26,26.62148
29,17.08699
203,203.90558
11,19.328714
23,14.930575
58,50.220207
405,342.16013
45,36.41905
41,29.547848
31,19.593761
0,8.297881
13,9.644718
39,34.349213
26,17.765013
1,4.2900844
136,169.51805
3,5.323416
198,247.53827
16,22.529083
7,5.7320576
27,32.67641
0,13.01468
17,16.249605
14,15.824868
23,26.492105
9,8.677711
264,218.18967
195,222.68867
6,15.508499
57,61.461216
277,262.37888
75,63.17613
36,51.07164
0,24.95855
7,2.2695866
49,47.575207
12,11.191381
332,332.4763
6,7.347027
9,10.205795
27,26.335606
41,42.906063
29,34.66774
205,254.13812
177,146.73543
69,79.17976
0,28.641489
40,34.108555
4,6.28384
37,45.070297
279,291.12448
78,85.00047
298,270.11975
10,8.5977955
45,40.140083
36,34.97345
71,38.84703
29,20.337547
47,59.942528
41,38.074066
29,36.097683
309,392.8897
91,95.52026
47,36.472523
18,14.4564
46,39.815125
484,446.13327
351,461.8983
41,41.122173
555,551.7317
64,62.691998
174,159.06114
51,45.800747
387,486.52127
235,204.85988
304,266.1018
57,51.62218
34,39.173767
28,12.455038
6,17.487242
93,99.66043
21,29.921576
52,47.30022
73,77.75265
243,296.56223
74,47.262314
59,57.739853
5,3.7699246
22,16.129618
651,515.51306
65,68.83231
67,49.074074
40,41.679577
35,32.98808
195,187.98772
7,10.69589
48,57.62879
40,32.532196
40,48.239628
54,58.374317
199,244.64764
23,28.600178
45,41.592815
6,7.294319
448,432.8391
36,31.27888
55,49.13189
83,60.71132
22,27.189035
33,22.68592
32,18.734024
37,25.795324
5,7.1294246
15,15.448508
54,52.975677
116,85.069305
38,44.46282
40,35.465187
86,82.699936
64,49.241013
104,91.97897
47,48.930107
44,44.61787
0,14.130999
35,42.684917
389,384.8298
0,9.977006
77,47.228214
20,25.982634
52,48.536434
37,22.080923
1,-1.61456
4,2.2379942
62,59.507057
33,30.487123
60,45.703136
232,271.24377
242,203.22502
52,55.68406
332,303.10513
27,23.294168
43,46.631214
34,36.50121
4,5.794592
65,82.049194
22,18.875347
10,10.813291
41,49.020233
448,434.44302
41,41.043587
341,270.7417
10,11.008788
35,35.727272
22,26.772717
37,18.199448
48,56.68801
98,84.94479
51,38.031708
31,43.200886
0,18.566673
14,13.835782
214,206.2916
5,6.795036
24,23.834465
19,20.139257
64,59.793175
28,21.565464
23,16.151701
83,92.59188
50,56.572155
33,37.795822
53,35.616158
37,17.891476
81,71.67678
22,19.754772
0,14.0875635
205,262.89368
257,262.16168
50,62.637417
25,33.9508
40,49.88818
33,36.860607
27,17.407753
37,37.332333
45,40.777657
145,116.974144
476,450.51147
21,32.068306
0,13.141686
316,389.9971
30,28.732752
44,44.811207
40,32.082947
72,59.212788
12,7.8109226
3,5.9700727
28,36.279793
41,36.828945
33,31.854855
30,36.75021
45,59.379677
37,43.69716
50,52.562313
141,186.04013
23,28.745586
58,50.734665
47,45.316505
58,38.7209
267,281.3976
24,19.896011
38,29.730953
15,10.953315
0,19.30665
41,33.347435
28,27.86272
27,20.995653
164,201.4624
35,29.404182
8,5.2952347
42,53.033848
47,40.1791
77,57.836613
31,27.1378
1,4.900465
59,44.217514
83,78.91681
27,28.708626
46,49.582123
281,342.1694
218,226.94308
10,11.096067
419,347.4584
15,25.668009
14,8.207542
23,26.079096
11,14.056161
7,8.650038
184,227.52568
60,26.793318
47,40.1188
163,150.05055
0,18.199448
53,69.6612
196,179.78061
12,8.357062
363,306.1608
58,64.48329
0,24.177315
89,96.12226
59,48.49023
15,17.00717
20,20.087027
35,21.661257
222,287.5543
47,53.344765
18,20.48071
8,5.3773117
31,30.358665
208,183.81647
17,10.200799
42,38.826405
16,18.293047
30,27.322447
21,23.491436
31,38.23531
51,60.979862
40,41.858845
43,37.23443
73,61.814243
11,9.629463
551,551.01697
236,220.61595
0,34.933983
55,38.826256
291,313.3549
103,95.57322
36,39.707493
10,2.625071
34,37.863693
42,39.629593
28,14.256008
294,262.37888
42,42.991592
3,-1.694681
4,7.4543123
64,54.363964
120,108.17931
0,16.35612
0,7.786464
176,176.58939
11,17.518711
50,43.54355
351,300.16953
71,53.68952
4,-1.6185595
37,40.31711
32,38.50091
45,50.931747
60,31.71924
819,750.9165
6,1.2674636
22,21.246998
0,15.0444975
60,51.42466
27,30.333916
184,236.36732
4,3.0778666
63,64.386955
125,147.27144
5,3.3814714
23,14.112531
54,68.092155
3,4.6474657
48,44.649876
45,21.4384
0,17.350883
1,-1.221766
413,393.9611
624,463.29614
151,142.74234
18,22.68592
62,58.622932
6,5.608426
48,48.022396
65,61.39979
402,326.16992
